distance;force;result;datetime
11,19473;4,829898;9.669524;268.08415
11,86625;5,115408;10.13341;269.051146
8,899726;7,266791;7.424987;270.069431
11,67148;5,720879;10.06681;271.159177
14,13609;5,372911;12.3891;271.226963
11,46871;5,429036;9.815299;272.228869
6,692657;16,31882;6.073746;274.994797
12,4878;12,96986;10.93019;277.388286
9,10418;12,00845;7.493889;279.067794
12,69765;19,89545;15.05205;282.734321
6,674002;12,91796;5.292969;284.024418
14,07975;9,900914;12.29271;285.823196
11,00928;10,84275;9.308698;288.867407
7,251738;8,422455;6.400928;289.903557
14,13347;14,72557;12.44351;292.635585
5,836661;12,74635;4.596922;293.738505
12,21637;12,86627;10.48949;293.806291
12,04438;18,72561;12.90487;297.270463
8,035339;4,061825;6.581699;297.79606
9,238184;12,15264;7.701625;299.542973
13,45294;14,41636;11.81149;302.216779
12,24655;8,375054;10.64578;303.781944
9,798576;15,20966;8.432061;306.174254
8,558218;8,728098;6.99987;307.314145
13,91469;3,406825;12.18493;307.975345
9,874219;18,23455;8.220901;310.759094
5,057389;15,19723;4.021089;310.82691
13,99533;13,86455;12.32695;313.389194
14,09579;6,415577;12.37685;314.596085
12,41815;15,35855;10.76817;317.428136
10,80736;14,61446;9.137956;319.924086
14,09028;13,63318;12.38224;322.453259
5,338326;14,3011;4.432334;323.640893
8,775304;14,55728;0;325.218771
7,873067;19,60526;6.830032;327.71658
11,09625;13,34977;9.488216;330.058221
6,003724;13,68118;5.331679;330.126046
12,39707;7,64926;10.68233;331.552433
13,20921;3,376249;11.5723;332.196538
6,346203;19,78456;5.162369;332.265831
5,956781;11,48734;4.854178;333.318049
6,402471;12,18818;5.562358;333.385839
9,487971;3,711718;7.89289;333.970581
7,808073;4,12829;6.317115;334.472295
8,849799;9,510553;7.33076;335.7794
11,96364;13,08058;10.29825;335.847252
9,57819;12,24365;7.956454;337.713814
5,985089;12,37801;5.083952;338.901168
5,627269;18,55348;4.940031;340.615996
13,23482;17,91494;13.23611;343.924537
9,713099;5,454594;8.147353;344.773335
7,30465;19,8466;6.244519;347.080317
6,054396;3,193514;4.808792;347.423004
9,954626;12,49333;0;349.057374
10,18129;5,658191;8.529945;349.127184
7,538712;14,23038;6.403639;350.841003
14,63116;6,667557;12.94104;352.096261
12,26547;13,88402;10.66832;354.658337
10,43747;6,107425;8.876279;354.726187
7,949068;8,844897;6.447769;355.81218
14,10363;4,484519;12.43904;356.677087
6,668708;15,07734;5.278675;358.153179
7,17839;10,75636;5.738258;359.324656
10,77107;15,36955;9.084005;361.921188
4,589855;7,700316;3.714933;362.497931
8,394583;15,38281;7.274857;362.565787
7,920945;15,21194;0;364.144435
6,31825;17,30582;5.022119;365.781615
9,961624;12,76964;0;367.410979
14,07443;8,103271;12.36201;368.938743
6,370128;16,92054;5.063407;369.00653
12,63759;19,80557;15.10002;372.672516
9,765735;11,90057;8.285466;374.928687
6,573833;15,06735;5.197421;376.389274
13,43377;8,971639;11.73522;378.074077
10,73976;8,717027;9.149286;379.548942
8,984693;5,977608;7.383204;380.398674
6,801515;5,417021;5.395716;380.466492
9,382285;9,407983;7.806181;381.857964
10,49149;4,183621;8.870394;381.925783
12,30177;12,21609;10.72696;384.20129
14,43471;15,94195;12.7601;387.15324
8,154371;3,557268;6.740333;387.611525
12,07788;6,097423;10.52777;388.747209
12,75004;13,8415;11.00678;391.308901
8,307305;14,04452;6.778065;393.091506
13,2657;13,30951;11.54015;395.553082
6,073536;10,99741;4.773384;396.537717
6,583675;7,475442;5.220568;396.605505
4,379112;6,483598;3.514008;397.063312
7,015357;6,357207;5.882172;397.793848
10,22829;14,23416;8.716122;400.088041
6,066215;8,289162;5.488416;400.954246
9,465563;11,41248;7.901402;402.635091
11,76676;3,194061;10.07618;403.262412
13,46086;15,05593;11.75432;406.062468
10,46308;10,42619;8.882651;407.796026
8,956019;15,05665;7.540293;410.509702
9,231635;10,09956;7.777588;411.974395
9,160348;15,39199;7.64739;414.894136
6,332459;3,963036;5.186373;415.301081
10,54772;17,74147;8.863729;418.219036
12,00749;16,75307;10.33226;418.286855
7,750572;19,02256;6.384943;420.560481
7,452898;11,82702;6.098282;421.918457
7,939007;18,87165;6.816249;421.985967
11,48899;19,18168;12.56516;425.500227
9,572899;14,92109;7.938672;425.568014
10,14298;16,3731;8.696992;428.214919
14,01172;7,615343;12.24809;429.640664
12,53098;19,88903;15.04654;433.323738
7,566166;17,3806;6.403808;436.463232
8,801287;4,650092;7.217109;437.12452
12,28469;16,5129;10.56022;440.171135
13,28497;6,365856;11.67012;441.377164
5,169152;7,403192;4.096745;441.954098
14,11422;7,848882;12.35901;443.414176
8,214828;15,93661;7.048884;446.400987
10,76959;7,345881;9.354119;447.691176
6,034918;13,52482;5.029163;448.981213
12,03395;3,454637;10.34517;449.6594
9,849667;10,24292;8.530104;449.727221
9,462263;3,220664;7.971204;450.236568
5,83012;13,12706;4.595601;451.373105
11,43923;5,996726;9.838564;452.476883
10,85346;10,23765;9.17659;454.207147
13,2199;7,918792;11.5183;455.702782
9,695727;11,28949;8.18027;457.432748
4,450444;9,509534;3.533928;458.078785
5,908619;19,56367;5.030342;458.145606
8,591689;4,312342;7.046256;458.741131
8,752246;11,53262;7.258177;460.317957
11,19506;18,65638;9.599422;460.385775
6,683725;14,92674;5.834696;462.01497
13,12375;13,8811;11.35785;464.578507
4,405043;4,431306;3.503822;464.646326
14,20805;5,055432;12.46951;465.613358
9,400106;7,408283;7.77249;466.698495
9,925528;11,80178;8.362936;466.766312
10,8281;16,65366;9.151464;469.604113
8,38115;5,823287;6.848544;470.367276
6,336518;18,69868;0;471.997638
8,144838;6,939547;6.698844;472.878326
9,985498;4,731846;8.431028;472.946147
8,021914;17,79959;6.863414;475.219584
14,16179;13,91006;12.50182;475.287401
14,06654;18,68757;15.33585;478.732291
8,565148;13,30773;7.246805;480.547274
12,92044;15,2536;11.23626;483.381484
7,890605;3,396947;6.402535;483.824416
11,63258;9,205627;9.968456;485.536984
10,40391;18,73228;9.14344;488.642851
13,06019;16,99665;11.92309;491.798934
8,302242;13,92399;6.804686;491.866752
11,80736;6,543602;10.29073;493.088534
11,12894;8,976771;9.50161;494.684925
12,71302;15,99583;10.95555;497.656988
12,74796;5,397985;11.14091;498.67481
10,46879;9,602352;8.789034;500.252882
13,8608;6,65974;12.18119;501.491765
7,52074;18,00192;0;503.204796
11,1599;6,0334;9.544518;504.289507
12,01762;9,662894;10.48168;506.088472
10,99915;4,488735;9.518299;506.921436
12,5892;15,93594;10.84042;509.875019
10,8327;18,3391;9.335489;512.980134
13,74616;8,622762;12.1053;513.047919
13,83602;10,52625;0;514.607985
13,39792;16,63938;11.88556;517.701138
6,16176;11,93857;5.152126;518.87114
8,337938;18,26558;7.022262;521.26471
6,081847;7,146523;5.010279;521.960394
9,202257;13,1693;0;523.471633
5,971341;5,216453;4.686684;523.963354
6,072743;18,85996;4.920709;525.72808
9,243164;6,154738;7.65038;526.627486
6,873123;19,2269;0;528.189321
7,46314;15,88588;6.003632;530.056469
10,27298;6,852361;8.654471;531.176671
8,832344;9,429956;7.445035;532.498139
10,01701;16,35158;8.385413;532.565964
12,80256;4,273283;11.0826;533.397316
8,03892;15,13608;6.598842;533.46517
13,71778;13,41801;11.99695;535.961332
9,330742;10,67468;7.721988;537.521809
6,518611;14,28465;5.260333;538.929204
7,830749;14,33609;6.392196;540.644594
10,09599;3,574156;8.435093;541.23798
6,061729;19,00853;4.796164;541.306342
8,093488;4,336206;6.559866;541.884301
12,95604;15,77449;11.31073;544.82098
13,08168;13,30606;11.31155;547.299381
13,3471;3,938072;11.60083;547.367199
5,322491;3,726638;4.184315;547.688372
11,24506;17,73082;9.840668;550.812954
10,68685;17,71331;9.147807;553.814823
9,934387;18,06138;8.347795;556.599574
11,60897;18,49276;10.09746;556.667427
5,783309;18,81501;5.116245;559.060353
13,61327;15,94745;11.91676;562.014446
6,518621;16,63169;5.220348;563.64386
13,97215;6,572697;12.18058;564.899196
6,021961;7,019945;5.081106;564.967519
4,598487;5,422367;3.664217;565.375465
13,17358;14,47644;11.49521;568.056247
7,228777;13,19618;6.03471;569.533033
8,220213;7,686789;6.89331;570.533912
4,6433;14,00264;3.667664;571.500395
9,005686;12,95798;7.46478;573.383458
8,914865;12,04146;7.630225;575.115695
6,015308;3,399486;4.724467;575.437803
7,282135;17,75958;6.452401;575.505656
6,172771;11,91968;5.556996;576.763796
7,08875;3,302559;6.162556;577.171246
4,902388;3,113022;3.911265;577.442519
8,704793;10,20469;7.186212;578.833458
9,600629;6,806355;8.048013;579.877483
7,577564;3,013186;6.088834;579.945309
5,586444;7,121865;4.479783;580.573211
9,520505;15,07545;8.124113;582.831079
6,779031;6,946381;5.377968;583.562685
10,62937;3,522849;9.062567;584.189764
7,186734;19,83723;5.759599;586.617283
12,37628;15,79729;10.65823;586.685136
7,324691;17,1141;0;588.263543
9,664188;6,777148;8.083703;589.316559
9,85985;5,610547;8.344228;590.198713
13,93913;17,1205;12.18007;590.266598
8,169232;5,791115;7.118269;591.063504
10,57357;17,18921;9.149223;593.982405
11,75256;16,52913;10.21022;597.053421
9,700723;9,351242;8.149666;598.478934
9,601728;6,066085;8.211774;598.546725
11,70435;4,817258;10.13969;599.479169
9,241735;17,0953;7.631519;599.546983
8,726271;13,33117;7.39848;601.97377
12,98157;17,40227;12.38039;605.197838
12,37332;6,635306;10.63792;605.265659
13,22668;9,6242;11.485;607.082397
11,19861;17,53991;9.587221;610.169636
6,920341;8,404734;5.511232;611.056267
13,21219;6,222726;11.54506;612.208265
5,49282;10,12191;4.498172;613.075154
12,24734;3,696379;10.52579;613.770294
7,220956;15,92494;5.789978;615.502897
7,522939;5,620901;6.379508;616.202564
12,38028;14,82567;10.63483;618.94812
8,736617;5,609593;7.221143;619.728508
4,674933;3,880591;3.824211;620.034725
8,214476;19,78745;6.700546;622.496307
11,68671;10,27389;0;624.039934
6,445292;12,75088;5.155661;624.107763
12,16493;18,60934;12.89942;627.551904
13,0018;9,970323;11.28049;629.770497
4,777079;8,988192;3.971092;629.838347
13,41849;18,45771;14.26828;633.251894
8,241135;12,29132;7.016052;633.319672
12,04871;6,933559;10.37087;634.626936
5,519452;8,983101;4.380794;635.372979
6,207834;8,605344;5.067539;636.20502
7,388268;11,87819;6.536865;637.647884
12,65045;11,14353;11.01191;639.803208
8,100897;16,02281;0;641.430865
7,201722;16,02755;5.756863;641.499165
12,52963;18,97905;13.72402;645.012905
10,43809;16,76314;8.75893;647.7451
13,21384;5,128667;11.46084;648.712708
13,06627;5,414705;11.29681;649.749698
7,175949;4,583641;5.972696;649.818004
5,518048;10,8336;4.454338;650.751567
12,72711;11,46382;10.96721;650.819352
11,87221;15,70544;10.34138;653.723652
11,91822;15,12065;10.22311;656.52201
13,10081;18,97951;14.6058;660.034358
11,19317;11,29092;0;661.696696
6,094028;15,75689;4.825414;663.122019
6,38416;9,086144;5.116318;664.00555
7,007546;12,38699;5.726012;665.327812
13,73655;12,17412;11.97417;667.586129
7,234734;15,66799;5.784122;669.265259
5,383988;10,17239;4.246891;670.080211
8,292903;4,859611;6.73877;670.707533
11,20854;7,561289;9.532427;672.047968
6,691816;4,104605;6.002035;672.523166
5,284342;15,96553;4.549624;673.880089
5,998721;3,182867;5.427189;674.219883
9,381026;17,09957;7.755074;676.67985
12,96126;10,55007;0;678.241036
8,026084;14,86921;6.673944;681.027983
7,150742;9,81362;6.2221;682.165879
8,406484;13,85224;6.867134;683.932101
12,06628;10,60432;10.33881;683.99992
8,028283;12,96406;6.651186;685.612917
8,047772;18,51901;6.660801;687.904131
6,187327;12,93889;5.31351;689.193322
11,03168;17,88087;9.939163;692.350227
13,10202;12,22181;11.33177;692.418049
9,873302;17,05309;8.225025;695.034161
6,517255;15,31304;5.512262;696.628387
7,180217;16,36097;5.737712;698.392323
7,411133;8,098682;6.247868;699.360631
13,0774;8,444901;11.30872;700.956255
6,672898;13,57886;5.463181;702.34928
13,16131;3,440076;11.42029;703.009476
12,12437;5,243999;10.40029;703.07733
9,052987;10,97634;7.650385;704.656016
6,380499;10,24759;5.264933;705.692298
6,03779;15,26756;4.919706;707.099773
10,87428;13,91848;9.253629;709.494031
5,886502;18,93592;4.622045;711.155776
14,2662;8,834929;12.52677;712.800226
13,48711;4,032874;11.79446;713.564229
11,13123;14,58598;9.605328;716.176475
6,560838;11,75454;5.938484;717.48247
13,29789;3,66129;11.52435;718.1954
9,278831;16,00113;7.834655;720.536659
9,448282;18,48867;7.874752;723.253185
12,55944;19,04835;13.92463;726.784563
9,327819;19,84891;7.745517;729.619169
9,51383;15,01965;8.138414;731.894071
7,737798;12,70443;6.260661;733.388266
8,688401;13,17685;7.11377;735.120141
11,56752;9,109569;9.844367;736.783422
11,90868;4,030379;10.19202;737.546383
8,948393;8,59579;7.539289;738.7682
12,30682;18,8983;13.31099;742.247904
14,55711;15,16849;12.81308;745.046563
8,939165;17,4599;7.354362;747.427039
14,75661;10,58569;0;749.006763
13,09045;10,26125;11.42267;751.773508
7,640482;10,35172;6.525113;753.048259
12,34532;15,85121;10.61435;755.968979
6,79874;7,228809;5.569952;756.731903
10,58;15,35504;8.895818;756.799789
8,225173;9,727221;6.689162;758.021762
6,729295;19,3928;0;759.583802
8,662679;10,54646;7.383834;761.195672
5,589791;17,85169;4.471512;762.689713
7,967893;13,69033;6.446051;762.757534
6,516505;9,103252;5.539;763.72618
7,457958;9,80055;6.015112;764.828816
10,77168;8,868349;9.286781;766.37276
11,29917;10,4467;9.757937;769.429323
6,047885;13,1855;4.853593;769.49768
6,576602;16,01121;5.213661;771.60174
9,955136;18,04321;8.298286;774.369677
9,356529;13,57727;7.783842;774.437498
12,71163;8,368632;10.95399;776.006005
12,93871;10,88581;0;777.672341
6,39513;8,413599;5.043867;777.739132
12,51233;13,80769;10.78693;780.307849
7,497056;8,464851;6.254851;781.300827
10,42377;9,592052;8.744027;782.867369
6,048536;12,8052;5.412673;784.17528
11,97254;10,82239;0;785.820118
4,538968;10,65867;3.598323;786.56709
13,19907;3,361799;11.44681;787.211811
12,73289;14,07227;11.06185;787.2796
7,978368;7,139583;6.568129;788.166251
11,92215;10,64289;0;789.808183
