distance;force;result;datetime
7,551839;18,67154;6.159618;47.679561
9,459875;15,14115;7.829769;47.679561
4,837864;16,85539;3.818828;47.680555
13,20688;6,592451;11.47003;47.681585
10,16736;18,0327;8.563424;47.682551
5,840248;9,914873;5.262896;47.684545
12,11656;9,850178;10.4433;47.685543
5,45309;18,8167;4.288291;47.686547
6,038721;3,64384;5.060449;48.089821
10,52657;5,663318;8.919474;48.666759
11,13989;8,012702;9.431041;49.107618
8,093206;11,93793;6.703745;49.276144
8,489298;12,75052;7.108149;49.487579
6,256034;15,4472;5.197589;49.69403
8,056002;19,49505;6.807246;50.032156
9,080793;18,73241;7.637407;50.217658
13,3535;13,65518;11.6489;50.337698
13,21245;14,96442;11.5435;50.40555
14,53219;15,47887;12.79088;50.541155
10,60487;18,93706;9.182961;50.812659
8,588547;4,285309;7.106392;51.411062
7,958322;5,009043;6.811236;51.478885
10,08593;4,381114;8.422694;51.529742
14,06727;4,07251;12.32862;51.596593
7,447764;7,250918;6.481083;51.700033
5,984119;13,23122;4.991216;52.073072
7,775005;11,13321;6.275483;52.124537
6,045715;18,85131;4.914854;52.600236
12,7206;9,908788;11.01641;52.769785
11,52553;12,64791;9.80727;53.127947
10,89804;12,71195;9.205648;53.587092
12,89409;16,04295;11.15857;53.79157
4,969503;5,318757;3.921923;54.233388
6,412061;6,591838;5.132434;54.470755
8,776432;4,811707;7.280267;54.487708
6,546225;10,04578;5.664046;54.878311
6,242149;10,41787;5.650937;54.912225
8,713806;9,623888;7.469985;55.252341
6,45676;15,65514;5.126802;55.286249
12,17696;10,40683;0;55.320156
12,61059;7,829792;10.94382;55.630332
13,32397;10,68693;11.59733;56.138975
10,36136;13,54306;8.793231;56.631237
7,4535;19,90237;9.408102;56.665182
4,557859;6,875362;3.64397;57.140484
13,9387;3,386447;12.14772;57.311996
11,67942;3,621478;10.04637;57.362857
6,93066;10,26266;5.555795;57.752796
12,74685;6,288392;10.98563;57.837577
11,7177;10,11001;10.11325;58.890953
9,819903;14,79076;8.176885;58.957801
11,518;13,22165;9.82826;59.179221
9,559163;16,47755;8.09715;59.213088
9,949667;16,59815;8.292356;59.247041
9,394462;12,7075;7.847365;59.433535
14,02285;19,45994;16.3878;60.247969
6,236852;15,09542;5.036128;60.315789
9,729415;14,01881;8.159872;60.316817
11,58099;16,06789;10.05642;60.317783
11,89667;11,7123;10.18152;60.318785
7,717707;19,64497;6.223812;60.319779
7,29773;19,57705;5.841076;60.320775
11,0194;6,688215;9.315821;60.325794
14,03736;14,99209;12.24636;60.32676
11,2647;7,898208;9.573171;60.327759
12,83123;10,43334;11.09609;60.328756
9,705978;5,663746;8.23643;60.328756
8,965488;11,79157;7.765002;60.330762
6,540895;7,336721;5.17637;61.071353
10,47013;4,752218;8.78833;61.12228
6,010906;11,12935;4.879246;61.343239
6,137514;12,95281;4.825382;61.477846
9,442719;8,090397;7.902355;61.529707
13,52088;8,430154;11.83729;61.987514
6,727106;15,73179;5.683972;62.004469
6,827133;15,20084;6.066257;62.037388
6,659676;15,02835;5.679915;62.19094
8,212747;17,79824;6.669052;62.530074
8,624851;14,53519;7.147658;62.887339
10,28635;19,12405;9.807777;63.380022
8,791976;4,910872;7.579611;64.110099
7,899346;6,099382;6.407181;64.127085
7,187049;10,8349;5.816602;64.569425
12,6516;6,666877;11.03187;64.618324
6,123675;15,35489;4.992399;64.891584
8,606301;14,64789;0;64.907512
6,006853;16,11527;4.995421;64.941458
12,35253;8,372585;10.67324;64.992325
11,99639;10,98008;0;65.076093
7,07202;19,1615;5.696716;65.790336
12,46399;17,41013;10.90416;66.469592
12,79033;17,71186;12.96597;66.808686
11,65198;9,701571;9.934724;66.876502
12,44083;4,450254;10.68906;66.8785
10,44513;13,19865;9.031784;66.8785
13,58963;5,057377;11.96732;66.879496
14,16734;14,09077;12.37112;66.880492
13,00212;7,710152;11.29841;66.880492
12,04646;7,590492;10.42881;66.881491
13,24603;5,345691;11.49502;66.882488
12,16562;13,30472;10.42087;66.883485
11,71881;18,521;10.0409;66.883485
13,44085;17,10232;11.70934;66.884486
5,023014;18,02971;3.96489;66.885478
9,442875;4,293254;7.826653;67.52272
6,693637;6,280492;5.441706;67.538707
5,432629;7,857223;4.336885;67.540674
8,606561;5,833816;7.062515;67.692868
8,970555;7,605548;7.414655;67.930201
10,60916;10,7581;9.009302;68.948413
7,219221;19,38952;6.186937;69.117563
12,43674;12,04691;10.68375;69.186378
13,68858;12,18907;11.90251;69.271119
11,18917;13,7621;9.515677;69.30503
13,70543;15,89645;11.91964;69.441666
13,52878;14,49641;11.77073;69.559352
9,245878;3,503668;7.649325;70.091541
8,428528;4,143165;6.953899;70.125487
12,94346;3,586609;11.34604;70.244201
5,591814;12,66675;4.599977;70.668772
11,35626;6,071007;9.654414;70.787419
4,788204;18,20075;3.870045;71.231232
8,941276;18,70288;7.435712;72.064142
9,697528;17,33609;8.125259;72.251671
12,6173;16,61562;10.90453;72.624677
14,16419;17,34106;13.43669;72.767259
12,17153;17,79826;12.08896;72.846049
12,48098;17,87395;12.03179;72.863007
11,0462;3,135214;9.351876;73.472966
10,40126;4,943384;8.724681;73.710338
10,82104;6,038175;9.126218;73.88084
10,6239;11,76784;0;74.38909
10,05553;10,65422;8.415249;74.541659
14,17357;9,970136;12.37892;74.762142
10,80286;13,17528;9.152367;75.101627
14,23246;14,5253;12.50746;75.509562
11,42437;15,20169;9.808031;75.663121
9,885838;19,66077;9.088203;75.849232
12,30186;16,18482;10.64187;75.865154
13,1199;16,59907;11.40268;75.933973
7,099522;3,379817;6.162966;76.358251
13,9073;3,217893;12.21717;76.56271
5,858625;7,519458;4.609432;76.630526
6,01041;9,572346;4.759025;76.786109
6,765787;11,72783;5.367202;77.1252
11,8154;10,58474;0;77.516225
11,14781;7,972463;9.47362;77.517191
10,99024;15,32945;9.286676;78.586142
10,08472;13,06695;8.526295;78.840499
10,10948;19,47592;8.468565;78.993413
7,813135;17,77987;6.484638;79.044247
12,31246;17,70588;11.99599;79.196362
7,75035;4,505101;6.74593;79.808725
11,18897;3,655079;9.725432;79.8935
7,81997;8,05935;6.710707;80.300988
5,106281;15,36515;4.42629;80.488396
13,23424;8,739276;11.56102;81.097734
6,214832;16,434;5.566687;81.26831
9,718908;14,92192;8.235065;81.471734
10,40986;14,50221;8.739941;81.573466
12,06202;14,15215;10.44178;81.827825
11,42143;15,62649;9.825646;82.050821
13,28595;16,54455;11.66501;82.272198
11,91683;17,17658;10.94211;82.39091
5,615656;3,37595;4.539327;82.729973
12,52962;3,453187;10.77559;83.069658
7,357287;5,706166;6.335691;83.103605
13,61404;4,702931;11.87339;83.306923
12,93411;5,744135;11.1853;83.510823
9,992455;7,631736;8.561315;83.629504
12,72106;10,87602;0;84.070325
13,01555;9,781752;11.41016;84.222954
6,676603;16,43992;5.955727;84.987774
11,44284;15,05803;9.887735;85.228158
12,9661;11,52113;11.28053;85.6859
13,84337;18,60553;15.00681;85.837914
4,749278;5,093415;3.755536;86.228972
6,41546;7,630837;5.607124;86.67075
14,17593;4,965611;12.43304;86.790939
5,673784;13,17073;4.891667;87.045294
6,091564;13,53615;5.037514;87.130033
10,07365;8,268006;8.413364;87.147987
10,05735;8,802581;8.409918;87.604796
12,71491;8,690579;10.96878;87.706525
13,7118;11,88618;0;87.842198
7,458082;19,52688;6.279054;88.30106
12,95764;15,08034;11.19473;88.623202
8,535294;16,24917;8.596299;88.691053
5,068583;6,139832;4.231906;89.203685
7,626057;4,8111;6.260457;89.288496
6,395134;6,055422;5.123972;89.305449
10,98517;6,389068;9.284492;89.832875
6,469298;13,69493;5.168488;90.019377
11,15119;10,83961;0;90.238823
7,62708;13,09698;6.4798;90.324594
10,50025;10,45622;8.86978;90.511094
11,87594;8,962007;10.2477;90.577915
13,87374;14,0012;12.24139;91.139138
13,54407;14,31985;11.82837;91.529673
7,572848;19,1902;6.157999;91.868767
12,27989;17,48556;10.5682;91.936587
9,787483;4,622408;8.202515;91.937583
6,838671;10,59918;5.619794;91.938548
6,344082;7,721344;5.435699;91.938548
6,606151;16,88823;5.226538;91.939555
14,12796;18,77751;12.44507;91.940545
10,0723;17,56585;8.420927;91.941541
4,304251;10,59811;3.458978;91.94254
10,85384;15,85178;9.206343;91.943537
10,92384;17,6095;9.264899;91.943537
9,130352;19,68453;7.803839;91.944532
8,013857;10,03471;6.683963;91.945532
4,39955;8,890641;3.51352;92.551413
6,335442;6,437391;5.045632;92.567758
6,106727;10,00685;5.179042;92.789204
12,43722;6,341944;10.74911;93.129418
5,978882;14,76436;5.115232;93.368089
13,80649;7,734966;12.06056;93.385044
6,246795;18,21744;0;93.38704
5,140999;18,48433;4.066005;93.435939
7,14176;15,12941;5.717524;93.538632
6,504413;11,92022;5.823418;93.623407
10,60656;11,49261;0;94.26868
12,81179;19,61764;15.83277;95.499986
6,877693;4,692322;5.715504;96.026151
14,14414;4,457613;12.38401;96.36637
13,7793;4,94384;12.02907;96.416783
9,840827;9,229601;8.319472;96.943338
12,26768;7,878947;10.57729;96.976282
5,916192;16,9653;5.174021;97.163784
9,341462;15,98645;7.787131;97.808612
10,94656;14,50787;9.363388;98.028963
6,61811;19,92764;5.256191;98.147646
8,240169;15,02254;6.906715;98.148644
11,04296;17,72711;9.3659;98.571511
12,70385;18,00837;12.69039;98.827702
8,215718;11,7796;6.668053;98.895583
6,049144;19,22455;5.138351;98.896589
6,645482;8,644876;5.710996;98.897554
8,874135;16,88723;7.370681;98.898551
7,101802;5,414948;5.761902;98.898551
6,608665;17,04463;5.470726;98.899552
7,081124;4,860323;5.718612;98.900578
12,19662;7,966742;10.47458;98.901542
10,23519;17,87155;8.66464;98.901542
7,297904;4,555313;5.840624;98.902541
6,740331;12,60613;5.742517;98.903539
6,745438;17,78049;5.520238;98.904535
9,54401;10,17657;8.254013;98.975378
9,864846;14,77362;8.214697;98.976379
12,40056;7,6499;10.66326;98.977341
12,10371;7,859966;10.45084;98.977341
8,400738;5,858085;7.11761;98.97837
10,28433;18,73269;8.915099;98.979338
13,38713;16,42937;11.64849;98.980332
6,136178;16,59104;5.501595;98.981329
9,659693;6,341786;8.05758;98.981329
4,637592;11,23925;3.754921;98.982328
14,43451;3,059007;12.70656;98.983326
10,69527;6,095269;9.067925;98.984321
11,0905;4,380201;9.509064;99.792809
8,749139;5,973598;7.264508;99.809728
6,574453;9,559942;5.590379;99.962318
8,920789;10,78266;7.375312;100.352784
5,687129;15,43515;4.817325;100.369773
6,799857;14,18274;5.917538;100.540318
7,735712;13,32472;6.470333;100.591186
12,68478;5,928171;11.07478;100.609143
8,835738;13,55914;7.347352;101.049537
12,58785;13,19126;10.94533;101.422576
13,91865;13,72683;12.20346;101.507343
8,568609;19,6581;8.575502;101.558182
6,190236;5,920974;5.365666;102.190715
7,86797;6,208076;6.349294;102.326448
8,888304;5,8516;7.291824;102.377308
13,28685;6,716722;11.58694;102.817628
12,20882;7,539967;10.6171;102.98814
9,408792;9,710675;8.125051;103.038038
9,569578;13,50095;0;103.156689
10,2347;9,620969;8.793612;103.293324
11,38893;11,39845;9.720168;103.888245
11,79075;14,75295;10.08851;104.296833
12,07312;16,85553;10.37043;104.652849
13,48293;17,12852;12.59625;104.736658
9,930642;4,41846;8.532649;105.467159
8,879792;5,103339;7.303389;105.468157
5,499196;9,885524;4.409318;105.568915
12,10523;7,30452;10.37526;106.178256
12,8374;7,641917;11.18889;106.214164
6,41022;19,98825;0;106.231123
9,01722;13,19282;7.560613;107.077918
8,213054;19,5702;6.856618;107.249501
8,636165;17,68777;7.491792;107.250461
12,19891;14,05857;10.47837;107.334236
13,93173;17,52515;13.58986;107.97662
11,60887;18,66757;12.3171;108.18078
6,758192;4,402157;6.111353;108.707928
6,207618;6,846716;5.276398;108.880485
14,49357;4,484396;12.80847;109.05
11,34697;15,70141;9.831454;109.117819
7,09616;11,28972;5.677569;109.389118
8,231094;9,946974;6.763188;109.439982
12,67448;7,945228;10.91723;109.711386
6,901657;14,15459;6.139359;109.847535
9,665027;10,58425;8.023255;109.865066
10,22652;14,34644;8.812504;110.526265
9,134287;17,56821;7.692625;110.677889
11,10128;15,10963;9.411683;110.831991
13,87508;4,165512;12.08463;111.651897
8,237065;6,986533;6.691479;111.719717
7,628394;10,17265;6.543649;112.092719
6,321317;19,05793;0;112.36499
8,228292;18,03403;6.723385;113.077017
9,075115;14,78222;7.477306;113.17971
11,2068;13,42577;9.717705;113.264484
7,446347;17,16537;6.253899;113.366213
10,13348;16,49022;8.712784;113.502878
9,560514;19,66404;7.965438;113.74121
10,20414;19,95893;9.436956;114.046469
13,93211;18,75106;15.36601;114.301367
6,57864;5,92278;5.202198;114.911771
6,27368;6,77605;5.121597;114.962603
4,729153;9,514969;3.727242;114.979555
9,559304;5,206082;7.947695;115.081317
7,219481;17,23556;5.795926;116.625468
10,13366;16,63954;8.531549;116.862878
13,90668;14,14282;12.18462;116.964561
9,779476;13,44706;8.2156;117.049337
13,22694;15,74714;11.45379;117.201964
14,65912;16,53056;12.98475;117.372053
13,76713;18,04094;13.93074;117.626345
12,62703;19,05754;14.04757;117.829794
9,32932;4,401942;8.062265;118.529632
12,28834;4,576482;10.59254;118.699161
5,794368;13,17123;4.561019;118.971334
8,043968;10,74308;6.512132;119.141933
7,540217;12,28844;6.247903;119.276604
5,241764;19,08177;4.563773;119.447119
9,951517;10,65534;8.34775;119.548846
10,26266;14,13072;8.749595;120.14281
14,11366;13,41841;12.33598;120.329353
13,08746;10,0491;11.31702;120.397171
14,08305;18,19202;14.7313;121.211505
11,24769;19,21129;11.95759;121.279322
11,33203;4,456653;9.817457;122.127696
9,011408;6,773466;7.427446;122.246893
6,755652;10,40341;5.442629;122.348623
11,692;7,191999;10.10501;122.704702
9,505402;9,566496;7.968694;122.721625
9,650979;10,31072;8.010758;122.806396
13,11217;8,426938;11.34043;122.856263
5,83575;17,08914;5.079832;122.926086
8,979425;16,52566;7.759665;123.672328
14,0127;11,46655;12.22191;123.944756
10,49101;15,266;8.838649;124.046481
7,929949;15,97192;6.88318;124.300837
5,586827;6,725857;4.549728;124.876277
9,636559;4,962251;8.145267;125.06381
7,724063;8,928632;6.220401;125.352046
12,4584;6,746781;10.78664;125.575111
5,887663;12,38268;4.922316;125.624978
10,74368;11,46091;0;125.878329
13,79765;7,669212;12.16237;126.070784
11,89889;8,385705;10.26036;126.529132
9,460466;19,00008;7.851223;127.057581
11,04288;16,54779;9.357039;127.159841
10,76615;18,17216;9.481932;127.313428
12,12666;17,11433;10.49304;127.617647
11,43551;4,537506;9.814285;128.468374
7,887328;6,972693;6.609884;128.502346
8,75778;7,727299;7.18679;128.656482
7,554814;10,62602;6.402601;128.979734
5,054158;18,68274;3.962636;129.031595
9,765299;10,39156;8.157859;129.524329
14,16103;10,29077;12.36494;129.829534
9,52474;16,528;7.889899;130.050016
7,473076;16,62712;6.025242;130.083927
8,261069;14,49033;7.139563;130.117345
13,55131;13,71749;11.76906;130.169175
9,705756;19,46876;8.074618;130.525224
12,19699;5,854415;10.5251;130.59507
10,84428;18,16599;9.409854;130.596066
6,298697;5,251626;5.045757;130.597034
13,22414;10,7645;11.4525;130.598066
8,738715;14,33039;7.152455;130.599027
9,821982;5,032515;8.171232;130.599027
13,26098;5,499128;11.48564;130.600024
11,08591;14,49352;9.462948;130.601024
14,73881;16,29626;13.04386;130.602019
12,55443;11,82094;10.80831;130.602019
6,425136;9,851238;5.38898;130.604016
10,96754;10,46121;9.388623;130.604016
13,64643;4,570195;11.95334;131.460334
7,425045;8,618778;6.092771;131.646871
7,989236;11,45223;6.747545;132.037822
11,26618;7,790698;9.782378;132.089688
13,73774;8,241214;11.95303;132.140516
10,5932;13,8911;9.115332;133.073636
9,213017;16,78551;7.686765;133.125046
11,25816;11,69951;9.562157;133.157956
13,37009;14,58406;11.66732;133.311519
12,66814;15,69363;10.9482;133.498017
11,95965;10,36418;10.28826;133.567831
13,1414;17,0665;11.37626;133.704463
13,85136;19,60919;12.15132;133.776271
9,67235;17,45416;8.123821;133.777273
11,22193;6,838727;9.532354;133.779265
5,316079;5,560957;4.608349;133.780266
14,38247;16,96379;12.64641;133.782259
12,14519;18,77056;10.41409;133.783259
10,46556;11,82458;8.783993;133.784252
10,27651;10,21725;8.603909;133.784252
8,540152;17,62469;6.995443;133.78525
10,09478;13,42867;8.455548;133.786247
8,23628;6,990469;7.02513;133.787274
13,42401;15,79817;11.65785;133.788239
10,30613;3,928845;8.820021;134.437881
6,225917;9,32446;5.308003;134.726682
9,761597;6,316879;8.144906;134.760593
5,686809;13,66185;4.47718;134.933962
13,5377;8,834641;11.77001;135.222154
7,889667;16,78639;6.768609;135.426607
12,16365;8,374185;10.42799;135.648049
11,92503;8,60114;10.20135;135.799623
11,96022;14,68835;10.37252;136.376181
11,16308;10,81657;9.512754;136.597592
14,10153;15,52879;12.43036;136.649453
13,07504;14,86292;11.3501;136.666408
8,311445;4,062828;6.781744;137.207958
6,523156;5,462643;5.15312;137.208956
9,974442;4,494114;8.57797;137.412886
11,77911;5,120687;10.14451;137.633269
11,4995;5,387261;9.833866;137.66718
11,75082;6,054051;10.18921;138.024507
8,135808;9,256184;6.594803;138.042435
13,74094;8,396726;11.95407;138.397513
14,26237;7,332082;12.4998;138.584999
7,566238;14,90464;6.306106;138.651832
13,15509;11,10191;11.52554;138.787468
13,54885;10,19045;11.91741;139.925983
12,30922;18,62313;10.57687;139.99583
12,98336;6,671112;11.24936;139.996797
12,2681;10,3229;10.54797;139.996797
8,001737;3,663069;6.587183;139.997795
11,55041;10,66357;9.968711;139.998789
8,546593;10,36858;7.084129;139.999789
6,021234;12,67582;4.738459;140.000787
12,455;18,56536;10.74784;140.001838
9,209841;6,30468;7.913036;140.001838
14,4856;14,39576;12.73606;140.002779
12,3989;11,62389;10.83116;140.003775
6,908052;9,113562;5.529058;140.004776
7,577318;5,462646;6.204656;140.506434
6,582108;5,067796;5.32074;140.523428
5,876399;5,56494;4.756597;140.524389
5,642469;11,39621;4.569357;140.981411
4,340174;15,2996;3.471961;140.998368
11,07659;5,784627;9.371166;141.032276
7,085305;10,87749;6.010002;141.287635
8,342802;9,346479;6.839944;141.320505
9,161463;10,10549;7.785012;141.490086
11,58327;12,29578;10.0474;142.290443
8,012795;15,72686;6.991913;143.359162
13,0082;18,55298;12.96926;143.410019
5,065794;3,472339;3.969254;143.700331
9,843754;4,114615;8.21995;144.073369
6,834477;6,599569;5.425344;144.243493
9,955117;6,309712;8.536376;144.446946
10,67957;6,200684;9.127538;144.480897
12,33894;6,28968;10.59145;144.598568
14,38448;8,185147;12.65143;144.937663
5,412868;19,42076;4.370358;145.023403
12,81442;8,981052;11.08041;145.226861
8,703732;17,07654;7.290859;145.720147
12,53301;12,98024;10.77723;145.821873
14,51195;17,90768;14.71265;146.721513
4,598088;6,306219;3.662634;147.178325
6,825168;4,77611;5.982415;147.281048
6,835162;6,283028;5.519626;147.382777
8,589064;7,438523;7.465432;147.789689
6,706048;12,99097;6.004827;148.178661
9,004882;10,58115;7.431999;148.213601
8,879018;11,03673;7.706004;148.468525
11,39859;9,240602;9.724481;148.503401
7,931062;17,7034;0;148.518934
8,538364;12,92101;7.215435;148.587718
10,60608;9,854308;8.918452;148.827081
10,73948;19,18174;10.30344;149.980249
5,201154;4,045564;4.080036;150.320885
10,28575;3,566891;8.657738;150.609146
6,490498;7,112451;5.124634;150.675936
4,670765;10,98569;3.881691;150.777697
4,627339;14,6523;3.755828;151.032993
12,65246;5,544029;11.08701;151.033989
6,887551;18,1995;0;151.491379
10,45294;10,47143;8.826886;151.733525
12,99865;12,965;11.23051;152.360844
8,876897;17,71508;7.343027;152.411705
8,218513;19,92017;7.044666;152.581762
9,517775;19,09771;7.885572;152.769197
12,98459;12,76475;11.26554;152.83701
11,0395;17,78915;9.529582;152.838003
8,342507;10,34144;6.807678;152.839004
7,271081;14,91722;5.956754;152.839997
12,15843;4,350611;10.42255;152.839997
13,22952;12,06638;11.6148;152.840996
7,118412;17,09663;6.134857;152.841992
14,68708;18,88358;12.97291;152.842989
7,403036;6,340744;6.344194;152.843987
9,183702;7,287205;7.744627;152.844987
12,68576;13,52518;10.96605;152.844987
7,68147;8,196934;6.451006;152.845989
7,675095;3,579818;6.205317;153.284966
12,67073;3,041356;11.05021;153.420604
13,17351;4,408747;11.54029;153.69188
5,431023;15,51009;4.548597;154.166642
6,52633;19,33018;0;154.200525
10,53775;8,044031;8.885253;154.302039
8,493865;10,90034;7.376474;154.353934
10,40012;9,12494;8.757441;154.38881
8,520133;13,77747;6.948981;154.557397
10,18305;15,29444;8.53932;155.21981
11,45941;18,57908;15.04514;155.406267
13,26727;18,0079;13.34945;156.170478
6,663908;6,274006;5.43966;156.865617
9,874789;4,619535;8.558176;156.950357
12,75786;4,224538;10.997;156.984266
10,48594;5,45454;8.934524;157.123894
5,215622;13,4551;4.084174;157.225663
9,932678;8,726245;8.278819;157.565451
6,485877;17,83757;5.332519;157.938132
7,077728;19,91632;0;157.94009
10,39421;10,93151;8.879335;158.057777
8,437232;18,91;6.920181;158.600865
14,18607;14,90318;12.40559;158.939505
13,10984;19,33025;14.88591;159.736644
5,521897;5,599601;4.860355;160.264202
12,83948;3,26371;11.09422;160.365929
12,60388;3,664824;10.86788;160.450774
6,365602;10,81502;5.296579;160.824632
6,412345;11,38006;5.738611;161.029156
6,371258;13,5735;5.273319;161.079014
10,59017;10,4462;9.000973;161.53682
7,97568;12,80821;6.586818;161.605605
13,55264;9,715413;11.83601;161.638518
10,68652;13,61566;9.08165;162.04637
11,3011;14,0966;9.592899;162.250076
11,00662;17,89299;9.373725;162.82702
6,789109;12,87081;5.501832;162.894838
12,55282;8,278449;10.79644;162.895836
11,14318;9,252848;9.506686;162.895836
11,24323;13,77215;9.596729;162.896833
8,708671;15,8267;7.125608;162.897828
9,38772;4,521192;7.795928;162.897828
5,171543;19,04659;4.094315;162.898828
10,22461;11,00655;8.848283;162.899824
11,76562;12,20452;10.18054;162.900821
5,237151;9,724512;4.269418;162.901817
10,10777;17,21692;8.460862;162.902815
8,488544;15,85911;7.120004;162.902815
8,772722;4,456833;7.435627;163.541117
11,07428;5,169693;9.419187;163.829702
13,16616;6,547064;11.44143;164.116933
9,965054;8,122682;8.487259;164.202676
6,374967;19,515;0;164.425079
8,076562;12,67591;6.807894;164.527838
7,839752;17,90387;6.329539;165.476275
7,38289;18,48634;6.12782;165.647816
11,35778;16,19937;9.705242;165.665802
11,89874;14,93804;10.24385;165.683728
11,96724;15,79758;10.38292;165.817397
8,992053;16,32958;7.39083;166.089635
6,918191;4,105362;5.922243;166.588352
5,987063;4,944359;5.381522;166.622224
5,999496;6,754152;5.104307;166.757994
9,751828;5,260244;8.159414;166.928505
11,77304;7,433743;10.24856;167.572784
12,42185;6,672271;10.71724;167.775848
6,908303;15,34478;5.941565;167.810755
8,285134;12,44733;6.792283;167.86126
6,561074;16,4337;5.773958;167.980972
8,562231;18,09836;7.427208;168.576963
10,16078;13,7681;8.499269;168.971878
12,51143;16,60902;10.79038;169.157929
5,87462;11,64279;4.926496;170.247678
5,336742;16,45261;4.175767;170.451133
8,746393;9,669576;7.161735;170.486041
10,20193;12,07963;0;170.705452
6,386254;18,63679;0;170.863031
6,421527;15,98278;5.160987;170.864029
13,23745;8,995385;11.53063;170.878988
10,20155;10,93135;8.621095;170.963279
11,5717;13,24048;9.919347;171.562874
8,703553;18,62494;7.251533;171.681678
8,551663;19,74501;7.161875;171.784005
9,063105;18,55789;7.458467;171.784981
5,39177;3,326925;4.253773;172.05676
13,66866;3,332424;11.97022;172.430794
6,9264;9,398253;5.74711;172.805793
6,896149;17,51291;0;173.348957
14,40716;8,628036;12.69214;173.365909
8,193037;13,36058;6.64825;173.467639
9,722029;11,40905;8.086864;173.501546
7,208182;19,56256;6.180215;174.230907
8,884162;14,88908;7.630019;174.366514
7,39313;19,31629;5.999492;174.50521
11,00513;11,73948;9.477627;174.827987
12,23519;18,30798;12.79802;175.170072
5,257901;5,66509;4.452296;175.681706
12,26057;3,598088;10.66484;175.87425
10,38093;7,240723;8.799937;176.11265
12,66173;5,885338;10.90998;176.281162
14,24879;6,022889;12.49081;176.332633
11,55295;6,774168;9.901553;176.451735
6,322624;17,80592;0;176.691605
6,657421;11,14318;5.763035;176.725515
11,20083;9,109322;9.707102;176.862151
10,95125;11,81218;0;176.878106
8,901876;12,71105;7.305562;176.912016
13,78436;12,72365;12.02659;177.540915
5,722935;3,973445;5.058622;177.950189
9,584262;3,217684;7.982712;178.052485
6,254105;5,690832;4.935324;178.104065
7,565146;9,850991;6.223808;178.698302
8,439077;9,097033;6.87535;178.732205
5,378317;17,72277;4.337569;179.020433
14,05238;9,322897;12.26017;179.240844
8,180922;14,10321;6.688342;179.342574
6,70625;17,83772;5.325229;179.358563
11,77975;11,91649;10.14213;179.750662
9,525551;12,26077;8.066417;179.852429
12,32509;15,68043;10.64195;180.44731
6,606651;6,007055;5.456282;181.076629
8,627882;6,224603;7.148411;181.297554
5,76963;9,875011;4.660375;181.350273
