distance;force;result;datetime
7,230036;3,679943;6.362203;212.852173
6,53107;7,938206;5.361344;213.191332
7,336854;7,830475;6.000075;213.259164
5,519228;11,27332;4.480251;213.344446
7,740737;9,854266;6.419531;213.566494
7,741476;10,19016;6.273511;213.585442
9,043926;8,543057;7.61105;213.602398
5,076624;7,377923;4.156651;214.195325
7,75436;8,867741;6.707619;214.723003
6,438993;11,09879;5.841167;214.824733
11,39593;10,00072;9.680709;215.404764
13,22406;8,271797;11.45725;215.659054
10,81824;14,39505;9.387257;216.099873
8,428724;17,1385;6.907899;216.388103
4,563982;11,24461;3.62846;217.188319
5,947213;9,666137;5.076857;217.32392
5,976956;12,40555;4.832445;217.544361
10,32879;11,11996;8.654791;218.207146
12,2848;15,22635;10.72634;219.219032
9,966276;17,69727;8.599127;219.219999
10,3864;18,96896;8.728295;219.466342
9,348279;4,71998;7.747985;220.182277
11,05041;5,024011;9.345211;220.369776
10,12774;7,051444;8.464627;220.686928
9,077822;9,771392;7.546015;220.857472
7,08765;15,16182;5.67494;221.131746
6,154493;18,8808;4.841618;221.731177
7,715813;14,67411;6.750714;222.226513
4,561842;9,301847;3.638395;222.294854
8,615761;9,590448;7.128968;222.295852
13,75183;17,6264;11.96448;222.29685
6,79235;13,91794;5.453061;222.297847
7,937951;14,66616;6.466092;222.298844
7,340018;8,458686;6.267931;222.299842
5,594661;3,283682;4.389617;222.300839
8,022676;12,71967;6.525023;223.839259
6,007367;18,36563;4.838743;223.960934
6,634748;17,4796;5.260353;224.027756
8,170864;17,18984;6.631799;224.734864
10,09418;16,82854;8.714518;225.074488
11,56684;16,62647;9.873462;225.384664
10,26851;19,10103;9.358356;225.418579
7,42065;5,595667;6.527364;226.122295
7,934066;7,641468;6.472781;226.359665
5,597604;18,03663;4.381431;226.902826
6,077581;15,67653;5.431623;227.004716
6,62436;16,81601;5.450894;227.563309
7,049993;17,48277;5.673286;227.661049
13,88372;10,52376;12.13397;227.784734
6,639753;4,37852;5.521894;228.290365
10,34445;7,171889;8.729342;229.005073
7,397341;11,91543;6.467106;229.266666
7,747379;19,42168;6.686319;230.289435
14,11229;15,43786;12.34583;230.717684
13,12645;19,41963;14.73209;231.524787
12,75481;19,6191;15.58042;231.583781
7,308155;3,537166;5.847735;232.155819
7,674107;9,865804;6.511193;232.943364
7,724352;10,12403;6.344201;232.945357
5,770266;18,90789;4.984636;233.789803
8,186519;17,75712;6.692492;234.277064
9,589728;18,08815;8.032053;234.425635
10,24704;17,23631;8.637335;234.493454
5,698278;6,324046;4.706429;235.110804
9,303988;4,844515;7.780227;235.233099
7,277082;6,472254;6.015652;235.270997
6,361485;9,987496;5.086521;235.489413
9,75707;8,206537;8.160893;235.784443
7,575659;14,35042;6.257095;236.204362
12,21844;15,20576;10.48148;237.331969
6,959093;5,647096;5.576036;237.950618
6,128126;6,974046;5.429961;238.053343
10,35045;5,015191;8.913944;238.178012
8,577195;6,675887;7.286051;238.265777
13,89387;6,323146;12.10968;238.529073
8,552464;17,43327;7.08767;239.630612
13,11867;15,69955;11.41278;240.249957
5,653323;3,614923;4.434458;240.615494
8,626232;6,360823;7.060996;241.129757
9,779381;8,861319;8.314517;241.647412
